# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.979864 2.534196e-14
0.98001 2.4929903e-14
0.980156 2.4773867e-14
0.980303 2.4377903e-14
0.980449 2.4893936e-14
0.980595 2.5156343e-14
0.980742 2.5309383e-14
0.980888 2.4990645e-14
0.981034 2.522047e-14
0.981181 2.5089897e-14
0.981327 2.4939701e-14
0.981473 2.4806988e-14
0.981619 2.4948188e-14
0.981766 2.476046e-14
0.981912 2.4764775e-14
0.982058 2.4771096e-14
0.982205 2.4837412e-14
0.982351 2.5083519e-14
0.982497 2.5036624e-14
0.982643 2.5109748e-14
0.98279 2.4847254e-14
0.982936 2.507863e-14
0.983082 2.5211392e-14
0.983229 2.4837849e-14
0.983375 2.4658979e-14
0.983521 2.4118953e-14
0.983667 2.4293964e-14
0.983814 2.4904661e-14
0.98396 2.521985e-14
0.984106 2.5659028e-14
0.984253 2.5243393e-14
0.984399 2.4885269e-14
0.984545 2.4493638e-14
0.984691 2.4433257e-14
0.984838 2.458242e-14
0.984984 2.5024797e-14
0.98513 2.4772725e-14
0.985276 2.5003357e-14
0.985423 2.4617922e-14
0.985569 2.499726e-14
0.985715 2.5075841e-14
0.985861 2.5052699e-14
0.986008 2.4931136e-14
0.986154 2.5106265e-14
0.9863 2.5113446e-14
0.986446 2.5089993e-14
0.986593 2.4906865e-14
0.986739 2.5171381e-14
0.986885 2.5155869e-14
0.987031 2.5100952e-14
0.987177 2.4942403e-14
0.987324 2.4899313e-14
0.98747 2.5219246e-14
0.987616 2.496539e-14
0.987762 2.5253779e-14
0.987909 2.5482756e-14
0.988055 2.521142e-14
0.988201 2.4916828e-14
0.988347 2.4991599e-14
0.988494 2.5278346e-14
0.98864 2.5220526e-14
0.988786 2.5183602e-14
0.988932 2.49863e-14
0.989078 2.4903966e-14
0.989225 2.4645491e-14
0.989371 2.4875687e-14
