# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
1.0179869 5.5079608e-14
1.0181329 5.4747815e-14
1.0182788 5.4013207e-14
1.0184249 5.4226677e-14
1.0185708 5.422891e-14
1.0187168 5.3012587e-14
1.0188627 5.2570256e-14
1.0190088 5.365569e-14
1.0191547 5.4931865e-14
1.0193007 5.481211e-14
1.0194466 5.439298e-14
1.0195926 5.3904848e-14
1.0197386 5.355947e-14
1.0198845 5.421393e-14
1.0200305 5.4282083e-14
1.0201764 5.433996e-14
1.0203223 5.3476307e-14
1.0204684 5.335613e-14
1.0206143 5.3955995e-14
1.0207602 5.475165e-14
1.0209061 5.4715696e-14
1.0210521 5.4892617e-14
1.021198 5.5343266e-14
1.021344 5.4828327e-14
1.0214899 5.375175e-14
1.0216358 5.386381e-14
1.0217818 5.290417e-14
1.0219277 5.244278e-14
1.0220736 5.132585e-14
1.0222195 5.1864153e-14
1.0223655 5.2641678e-14
1.0225114 5.383734e-14
1.0226573 5.4429307e-14
1.0228032 5.5428986e-14
1.0229491 5.477452e-14
1.023095 5.4333447e-14
1.0232409 5.4676085e-14
1.0233868 5.4846152e-14
1.0235327 5.382998e-14
1.0236787 5.3694933e-14
1.0238246 5.4436195e-14
1.0239704 5.4451086e-14
1.0241163 5.3599713e-14
1.0242622 5.384052e-14
1.0244081 5.4930388e-14
1.024554 5.52722e-14
1.0246999 5.53939e-14
1.0248457 5.451873e-14
1.0249916 5.4207344e-14
1.0251375 5.482756e-14
1.0252835 5.4334853e-14
1.0254292 5.3226758e-14
1.0255752 5.2724006e-14
1.0257211 5.390546e-14
1.0258669 5.4228804e-14
1.0260128 5.4851817e-14
1.0261586 5.3440396e-14
1.0263045 5.1984123e-14
1.0264504 5.278745e-14
1.0265962 5.2608796e-14
1.0267421 5.2327852e-14
1.0268879 5.3397384e-14
1.0270338 5.417673e-14
1.0271796 5.4088888e-14
1.0273255 5.5004666e-14
1.0274713 5.4062264e-14
1.0276172 5.3323018e-14
1.027763 5.3112276e-14
1.0279088 5.2931895e-14
1.0280547 5.3652466e-14
1.0282005 5.4315893e-14
1.0283463 5.3904957e-14
1.0284922 5.292401e-14
1.028638 5.2406698e-14
1.0287838 5.3314375e-14
1.0289297 5.4398983e-14
1.0290755 5.517674e-14
1.0292213 5.4544433e-14
1.0293671 5.4007017e-14
1.0295129 5.395823e-14
1.0296588 5.4181462e-14
1.0298046 5.4316957e-14
1.0299504 5.4580533e-14
1.0300962 5.3305904e-14
1.030242 5.329475e-14
1.0303878 5.4152534e-14
1.0305336 5.3795662e-14
1.0306793 5.383206e-14
1.0308251 5.4456097e-14
1.0309709 5.5294375e-14
1.0311167 5.4935677e-14
1.0312625 5.3481714e-14
1.0314083 5.37938e-14
1.0315541 5.450764e-14
1.0316999 5.561107e-14
1.0318457 5.4635834e-14
1.0319915 5.3847843e-14
1.0321373 5.3302947e-14
1.0322831 5.3739318e-14
1.0324287 5.430679e-14
1.0325745 5.3704315e-14
1.0327203 5.342827e-14
1.0328661 5.316631e-14
1.0330119 5.3205768e-14
1.0331576 5.2279812e-14
1.0333034 5.4265267e-14
1.0334492 5.4793135e-14
1.0335948 5.5238562e-14
1.0337406 5.4508705e-14
1.0338864 5.44122e-14
1.0340321 5.292979e-14
1.0341779 5.3176806e-14
1.0343237 5.2420298e-14
1.0344694 5.123875e-14
1.0346152 4.8684313e-14
1.0347608 4.615201e-14
1.0349066 4.8831636e-14
1.0350523 5.3439576e-14
1.0351981 5.420352e-14
1.0353438 5.306958e-14
1.0354896 5.2229386e-14
1.0356352 5.389539e-14
1.035781 5.3869615e-14
1.0359267 5.3768615e-14
1.0360724 5.3851092e-14
1.0362182 5.4997307e-14
1.0363638 5.5573357e-14
1.0365095 5.5358004e-14
1.0366553 5.4880054e-14
1.036801 5.4863046e-14
1.0369467 5.4344668e-14
