JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456606.85644,15.608,0.043,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.10,Z,18.265,19.070,,AA TAU,VVS,STD,,,,
2456606.94547,15.406,0.026,,V,ROE,,ENSEMBLE,144,6983CFP,B,1,1.390,Z,,14.404,,AA TAU,AAVSO,STD,1,,,
2456607.63867,15.857,0.027,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.64,Z,15.420,16.469,,AA TAU,AAVSO,STD,,,,
2456607.64784,17.136,0.063,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.55,Z,16.356,17.668,,AA TAU,AAVSO,STD,,,,
2456607.85145,15.763,0.173,,V,MZK,,ENSEMBLE,132,9528M,,1,1.220,Z,,13.221,,AA TAU,AAVSO,STD,,,,
2456607.85281,16.758,0.173,,B,MZK,,ENSEMBLE,132,9528M,,1,1.225,Z,,14.125,,AA TAU,AAVSO,STD,,,,
2456607.85565,15.799,0.046,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.13,Z,18.153,18.993,,AA TAU,VVS,STD,,,,
2456607.85640,15.836,0.045,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.14,Z,18.178,18.988,,AA TAU,VVS,STD,,,,
2456608.64040,16.482,0.043,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.60,Z,16.390,17.676,,AA TAU,AAVSO,STD,,,,
2456608.64484,16.217,0.035,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.55,Z,16.335,17.627,,AA TAU,AAVSO,STD,,,,
2456608.64939,15.198,0.012,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.51,Z,15.159,16.110,,AA TAU,AAVSO,STD,,,,
2456608.65385,15.242,0.017,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.47,Z,15.284,16.277,,AA TAU,AAVSO,STD,,,,
2456608.85500,15.294,0.031,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.17,Z,18.200,19.034,,AA TAU,VVS,STD,,,,
2456608.85575,15.259,0.030,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.18,Z,18.217,19.047,,AA TAU,VVS,STD,,,,
2456609.63252,16.400,0.039,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.65,Z,15.093,16.380,,AA TAU,AAVSO,STD,,,,
2456609.63696,16.289,0.033,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.61,Z,15.005,16.303,,AA TAU,AAVSO,STD,,,,
2456609.64152,15.030,0.009,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.56,Z,14.972,15.977,,AA TAU,AAVSO,STD,,,,
2456609.64597,15.048,0.012,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.52,Z,15.040,16.050,,AA TAU,AAVSO,STD,,,,
2456609.65255,15.058,0.009,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.46,Z,14.987,16.003,,AA TAU,AAVSO,STD,,,,
2456609.85500,15.187,0.029,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.21,Z,18.237,19.052,,AA TAU,VVS,STD,,,,
2456609.85576,15.207,0.030,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.23,Z,18.213,19.027,,AA TAU,VVS,STD,,,,
2456609.91150,15.085,0.027,,V,ROE,,ENSEMBLE,144,6983CFP,B,0,1.247,Z,,14.403,,AA TAU,AAVSO,STD,,,,
2456609.94514,<13.1,,,Vis.,CKB,,131,,130801,,,,Z,,,,AA TAU,AAVSO,STD,,,,
2456610.62195,15.100,0.013,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.74,Z,15.255,16.262,,AA TAU,AAVSO,STD,,,,
2456610.64030,16.440,0.062,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.55,Z,14.871,16.177,,AA TAU,AAVSO,STD,,,,
2456610.64486,15.135,0.017,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.50,Z,15.191,16.232,,AA TAU,AAVSO,STD,,,,
2456610.64930,15.133,0.012,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.47,Z,15.050,16.096,,AA TAU,AAVSO,STD,,,,
2456610.85447,15.260,0.041,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.25,Z,18.538,19.367,,AA TAU,VVS,STD,,,,
2456610.85522,15.192,0.036,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.27,Z,18.523,19.336,,AA TAU,VVS,STD,,,,
2456611.61767,15.131,0.056,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.76,Z,16.029,17.074,,AA TAU,AAVSO,STD,,,,
2456611.85431,15.381,0.032,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.30,Z,18.206,19.032,,AA TAU,VVS,STD,,,,
2456611.85507,15.326,0.033,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.32,Z,18.219,19.035,,AA TAU,VVS,STD,,,,
2456612.86068,15.745,0.084,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.50,Z,18.343,19.179,,AA TAU,VVS,STD,,,,
2456612.86144,15.600,0.073,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.52,Z,18.319,19.166,,AA TAU,VVS,STD,,,,
2456613.86000,15.927,0.213,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.55,Z,18.283,19.192,,AA TAU,VVS,STD,,,,
2456613.86075,15.740,0.185,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.57,Z,18.297,19.200,,AA TAU,VVS,STD,,,,
2456616.84914,15.543,0.112,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.48,Z,18.234,19.096,,AA TAU,VVS,STD,,,,
2456616.84991,15.773,0.145,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.50,Z,18.250,19.053,,AA TAU,VVS,STD,,,,
2456617.59408,16.536,0.053,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.87,Z,16.540,17.829,,AA TAU,AAVSO,STD,,,,
2456617.84897,15.431,0.070,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.55,Z,18.342,19.233,,AA TAU,VVS,STD,,,,
2456617.84972,15.264,0.060,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.57,Z,18.323,19.159,,AA TAU,VVS,STD,,,,
2456619.84815,15.380,0.054,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.67,Z,18.415,19.247,,AA TAU,VVS,STD,,,,
2456619.84890,15.331,0.052,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.70,Z,18.386,19.241,,AA TAU,VVS,STD,,,,
2456620.84815,15.439,0.058,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.75,Z,18.499,19.299,,AA TAU,VVS,STD,,,,
2456620.84890,15.323,0.083,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.78,Z,18.998,19.763,,AA TAU,VVS,STD,,,,
2456621.84817,15.514,0.060,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.84,Z,18.470,19.287,,AA TAU,VVS,STD,,,,
2456621.84892,15.416,0.084,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.87,Z,19.081,19.871,,AA TAU,VVS,STD,,,,
2456622.84736,15.720,0.069,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.91,Z,18.540,19.339,,AA TAU,VVS,STD,,,,
2456622.84811,15.778,0.072,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,2.94,Z,18.533,19.377,,AA TAU,VVS,STD,,,,
2456623.85098,16.155,0.097,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,3.16,Z,18.497,19.321,,AA TAU,VVS,STD,,,,
2456624.59416,15.844,0.013,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.62,Z,14.961,15.960,,AA TAU,AAVSO,STD,,,,
2456624.83553,17.102,0.024,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.11,Z,15.484,16.781,,AA TAU,AAVSO,STD,,,,
2456624.85090,15.805,0.073,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,3.27,Z,18.596,19.463,,AA TAU,VVS,STD,,,,
2456625.85089,15.461,0.047,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,3.41,Z,18.427,19.234,,AA TAU,VVS,STD,,,,
2456625.85166,15.400,0.044,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,3.45,Z,18.450,19.265,,AA TAU,VVS,STD,,,,
2456626.58183,15.313,0.011,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.70,Z,15.101,16.115,,AA TAU,AAVSO,STD,,,,
2456626.65625,<13.8,,,Vis.,CKB,,138,,130801,,,,Z,,,,AA TAU,AAVSO,STD,,,,
2456626.82922,16.609,0.017,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,1.11,Z,15.353,16.644,,AA TAU,AAVSO,STD,,,,
2456626.85095,15.340,0.043,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,3.55,Z,18.505,19.347,,AA TAU,VVS,STD,,,,
2456626.85170,15.428,0.046,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,3.60,Z,18.478,19.289,,AA TAU,VVS,STD,,,,
2456626.87866,15.299,0.028,,V,ROE,,ENSEMBLE,144,6983CFP,,1,1.316,Z,,14.412,,AA TAU,AAVSO,STD,1,,,
2456628.85433,15.312,0.077,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,4.14,Z,19.212,19.887,,AA TAU,VVS,STD,,,,
2456628.85508,15.493,0.084,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,4.20,Z,19.134,20.209,,AA TAU,VVS,STD,,,,
2456629.85436,15.051,0.065,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,4.36,Z,19.244,19.994,,AA TAU,VVS,STD,,,,
2456629.85512,15.303,0.085,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,4.43,Z,19.397,20.112,,AA TAU,VVS,STD,,,,
2456630.3639,13.0,,,Vis.,POX,,125,,2007,,,,Z,,,,AA TAU,AAVSO,STD,,,,
2456632.85436,15.370,0.413,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,5.22,Z,21.130,21.254,,AA TAU,VVS,STD,,,,
2456634.64545,15.213,0.034,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.468,19.307,,AA TAU,VVS,STD,,,,
2456634.64620,15.225,0.036,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.469,19.284,,AA TAU,VVS,STD,,,,
2456635.64257,15.395,0.038,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.307,19.139,,AA TAU,VVS,STD,,,,
2456635.64332,15.426,0.038,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.320,19.138,,AA TAU,VVS,STD,,,,
2456636.63980,15.450,0.041,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.280,19.103,,AA TAU,VVS,STD,,,,
2456636.64056,15.482,0.042,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.324,19.127,,AA TAU,VVS,STD,,,,
2456636.81916,15.342,0.021,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.16,Z,15.880,16.762,,AA TAU,AAVSO,STD,,,,
2456637.79484,15.535,0.020,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.10,Z,15.964,16.950,,AA TAU,AAVSO,STD,,,,
2456638.55400,15.985,0.025,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.65,Z,15.237,16.265,,AA TAU,AAVSO,STD,,,,
2456638.63426,16.170,0.093,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.266,19.087,,AA TAU,VVS,STD,,,,
2456638.63501,16.155,0.094,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.282,19.090,,AA TAU,VVS,STD,,,,
2456639.79363,16.087,0.045,,V,ROE,,ENSEMBLE,144,6983CFP,B,1,1.121,Z,,14.405,,AA TAU,AAVSO,STD,1,,,
2456640.62935,16.380,0.164,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.300,19.091,,AA TAU,VVS,STD,,,,
2456640.63009,16.246,0.146,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.266,19.058,,AA TAU,VVS,STD,,,,
2456641.62649,16.309,0.246,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.268,19.097,,AA TAU,VVS,STD,,,,
2456641.62725,16.388,0.251,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.277,19.057,,AA TAU,VVS,STD,,,,
2456644.61865,15.682,0.136,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.320,19.156,,AA TAU,VVS,STD,,,,
2456645.61514,16.309,0.158,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.262,19.059,,AA TAU,VVS,STD,,,,
2456645.61589,16.059,0.125,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.274,19.132,,AA TAU,VVS,STD,,,,
2456646.61238,16.411,0.131,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.275,19.129,,AA TAU,VVS,STD,,,,
2456646.61314,16.308,0.120,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.267,19.104,,AA TAU,VVS,STD,,,,
2456647.60959,16.389,0.106,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.270,19.094,,AA TAU,VVS,STD,,,,
2456647.61035,16.242,0.094,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.257,19.104,,AA TAU,VVS,STD,,,,
2456648.60676,16.112,0.071,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.291,19.142,,AA TAU,VVS,STD,,,,
2456648.60751,16.363,0.086,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,18.281,19.137,,AA TAU,VVS,STD,,,,
2456649.60397,16.149,0.065,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.325,19.174,,AA TAU,VVS,STD,,,,
2456649.60472,16.349,0.072,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.316,19.143,,AA TAU,VVS,STD,,,,
2456650.60197,16.017,0.080,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.679,19.594,,AA TAU,VVS,STD,,,,
2456651.59919,15.564,0.140,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,19.735,20.473,,AA TAU,VVS,STD,,,,
2456651.87293,15.565,0.044,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.91,Z,15.850,16.876,,AA TAU,AAVSO,STD,,,,
2456653.59286,15.727,0.045,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.341,19.164,,AA TAU,VVS,STD,,,,
2456653.59360,15.807,0.050,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.333,19.151,,AA TAU,VVS,STD,,,,
2456653.84127,15.621,0.024,,V,ROE,,ENSEMBLE,144,6983CFP,,1,1.583,Z,,14.378,,AA TAU,AAVSO,STD,1,,,
2456653.86652,15.737,0.026,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.89,Z,15.320,16.354,,AA TAU,AAVSO,STD,,,,
2456654.59008,16.089,0.068,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.461,19.254,,AA TAU,VVS,STD,,,,
2456654.59083,16.027,0.063,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.442,19.241,,AA TAU,VVS,STD,,,,
2456654.73181,15.871,0.024,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.06,Z,15.658,16.636,,AA TAU,AAVSO,STD,,,,
2456655.58731,16.027,0.060,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.361,19.160,,AA TAU,VVS,STD,,,,
2456655.58807,15.999,0.058,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.350,19.159,,AA TAU,VVS,STD,,,,
2456656.58457,16.093,0.073,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.383,19.195,,AA TAU,VVS,STD,,,,
2456656.58532,15.962,0.064,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.374,19.185,,AA TAU,VVS,STD,,,,
2456657.58185,16.172,0.077,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.437,19.241,,AA TAU,VVS,STD,,,,
2456657.58260,16.072,0.062,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.407,19.237,,AA TAU,VVS,STD,,,,
2456658.57904,15.572,0.040,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.362,19.203,,AA TAU,VVS,STD,,,,
2456658.57979,15.633,0.044,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.50,Z,18.363,19.162,,AA TAU,VVS,STD,,,,
2456658.85900,16.912,0.037,,B,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.773  K = 14.059,0,2.00,Z,15.711,17.003,,AA TAU,AAVSO,STD,,,,
2456658.86357,15.330,0.010,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,2.08,Z,15.186,16.215,,AA TAU,AAVSO,STD,,,,
2456661.57355,15.556,0.101,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,19.401,20.190,,AA TAU,VVS,STD,,,,
2456661.57429,15.762,0.169,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.49,Z,19.821,20.573,,AA TAU,VVS,STD,,,,
2456664.51418,15.612,0.060,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.68,Z,18.419,19.213,,AA TAU,VVS,STD,,,,
2456664.51493,15.744,0.066,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.68,Z,18.416,19.213,,AA TAU,VVS,STD,,,,
2456665.51420,15.663,0.167,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.67,Z,19.236,20.077,,AA TAU,VVS,STD,,,,
2456665.51494,15.542,0.090,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.66,Z,18.764,19.583,,AA TAU,VVS,STD,,,,
2456665.70291,15.241,0.018,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.07,Z,15.511,16.536,,AA TAU,AAVSO,STD,,,,
2456668.51417,14.382,0.044,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.62,Z,18.437,19.224,,AA TAU,VVS,STD,,,,
2456668.51492,14.461,0.043,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.62,Z,18.419,19.220,,AA TAU,VVS,STD,,,,
2456669.51433,14.833,0.093,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.61,Z,18.290,19.227,,AA TAU,VVS,STD,,,,
2456669.51508,14.940,0.104,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.60,Z,18.308,19.125,,AA TAU,VVS,STD,,,,
2456669.80440,13.519,0.025,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.65,Z,16.286,16.042,,AA TAU,AAVSO,STD,,,,
2456671.51492,16.065,0.285,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.58,Z,18.443,19.299,,AA TAU,VVS,STD,,,,
2456671.82068,15.580,0.025,,V,MJB,,000-BKF-953,000-BKF-955,12290BSQ,STANDARD MAG: C = 12.001  K = 13.052,0,1.95,Z,15.154,16.198,,AA TAU,AAVSO,STD,,,,
2456672.51402,16.298,0.262,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.57,Z,18.426,19.279,,AA TAU,VVS,STD,,,,
2456672.51476,16.081,0.202,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.57,Z,18.449,19.197,,AA TAU,VVS,STD,,,,
2456673.51387,16.015,0.212,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.56,Z,18.552,19.435,,AA TAU,VVS,STD,,,,
2456673.51461,16.126,0.216,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.56,Z,18.559,19.379,,AA TAU,VVS,STD,,,,
2456676.51446,15.767,0.101,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.53,Z,18.879,19.755,,AA TAU,VVS,STD,,,,
2456677.51372,15.631,0.059,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.53,Z,18.434,19.223,,AA TAU,VVS,STD,,,,
2456677.51447,15.495,0.052,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.52,Z,18.450,19.260,,AA TAU,VVS,STD,,,,
2456678.51328,15.745,0.086,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.52,Z,18.618,19.408,,AA TAU,VVS,STD,,,,
2456678.51402,15.724,0.077,,V,HMB,,000-BKF-955,000-BKM-136,12459CY,STANDARD MAG: C = 13.052  K = 13.835,0,1.52,Z,18.613,19.441,,AA TAU,VVS,STD,,,,
