# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.461244 2.109384e-15
0.461482 1.9705203e-15
0.46172 1.9862177e-15
0.461958 1.959726e-15
0.462196 1.9576469e-15
0.462434 1.9109794e-15
0.462672 1.838671e-15
0.46291 2.0277276e-15
0.463148 1.8035839e-15
0.463386 1.7599027e-15
0.463624 1.8371528e-15
0.463862 1.652065e-15
0.4641 1.6119655e-15
0.464338 1.657247e-15
0.464576 1.724126e-15
0.464814 1.6814516e-15
0.465052 1.4984942e-15
0.46529 1.8538457e-15
0.465528 1.9184506e-15
0.465766 1.9971527e-15
0.466004 1.9365037e-15
0.466242 1.8163597e-15
0.46648 1.6785006e-15
0.466718 1.6468804e-15
0.466956 1.5701132e-15
0.467194 1.6399295e-15
0.467432 1.794327e-15
0.46767 1.7160404e-15
0.467908 1.7415565e-15
0.468146 1.6425686e-15
0.468384 1.7900949e-15
0.468622 1.9996978e-15
0.46886 1.7032767e-15
0.469098 1.8552878e-15
0.469336 1.9662953e-15
0.469574 1.9432151e-15
0.469812 1.8492421e-15
0.47005 1.928577e-15
0.470288 1.8366391e-15
0.470526 1.7547948e-15
0.470764 1.8166769e-15
0.471002 1.6676276e-15
0.47124 1.8804957e-15
0.471478 2.0683033e-15
0.471716 1.926547e-15
0.471954 2.1079628e-15
0.472192 2.108871e-15
0.47243 1.9977702e-15
0.472668 1.831898e-15
0.472906 1.7346143e-15
0.473144 1.9001115e-15
0.473382 1.8022523e-15
0.47362 1.9029154e-15
0.473858 1.7912038e-15
0.474096 2.0098565e-15
0.474334 2.0590924e-15
0.474572 2.0152576e-15
0.47481 2.0483681e-15
0.475048 1.9830862e-15
0.475286 1.9760866e-15
0.475524 1.757193e-15
0.475762 1.7660925e-15
0.476 1.7320606e-15
0.476238 1.7329675e-15
0.476476 1.5988715e-15
0.476714 1.6404793e-15
0.476952 1.7760162e-15
0.47719 1.8845702e-15
0.477428 2.0217287e-15
0.477666 1.8563532e-15
0.477904 1.6315065e-15
0.478142 1.5810385e-15
0.47838 1.5717395e-15
0.478618 1.5924865e-15
0.478856 1.7793312e-15
0.479094 1.8739757e-15
0.479332 1.968629e-15
0.47957 1.9570914e-15
0.479808 1.95293e-15
0.480046 2.0124563e-15
0.480284 2.0190453e-15
0.480522 1.8939227e-15
0.48076 1.7359628e-15
0.480998 1.7448418e-15
0.481236 1.901901e-15
0.481474 2.0866943e-15
0.481712 2.0603956e-15
0.48195 2.0464225e-15
0.482188 2.0702044e-15
0.482426 1.9322242e-15
0.482664 1.9070921e-15
0.482902 1.894085e-15
0.48314 1.9565066e-15
0.483378 2.001079e-15
0.483616 1.9558156e-15
0.483854 1.9131931e-15
0.484092 1.9117288e-15
0.48433 2.0478464e-15
0.484568 2.1958554e-15
0.484806 2.1746135e-15
0.485044 2.319469e-15
0.485282 2.443426e-15
0.48552 2.7280252e-15
0.485758 3.5159787e-15
0.485996 4.029066e-15
0.486234 3.8214603e-15
0.486472 3.0747436e-15
0.48671 2.400196e-15
0.486948 2.1457608e-15
0.487186 2.0370621e-15
0.487424 2.0185716e-15
0.487662 2.025401e-15
0.4879 2.0465089e-15
0.488138 2.122598e-15
0.488376 2.0910637e-15
0.488614 1.9598299e-15
0.488852 2.0114182e-15
0.48909 2.1008685e-15
0.489328 2.1117472e-15
0.489566 2.2197642e-15
0.489804 2.2004823e-15
0.490042 2.0965652e-15
0.49028 2.0657526e-15
0.490518 2.274979e-15
0.490756 2.498226e-15
0.490994 2.2796818e-15
0.491232 2.2673177e-15
0.49147 2.265975e-15
0.491708 2.134933e-15
0.491946 2.117588e-15
