# %ECSV 0.9
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float32}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float32}
# meta: !!omap
# - __serialized_columns__:
#     flux:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: erg / (Angstrom cm2 s)}
#       value: !astropy.table.SerializedColumn {name: flux}
#     wavelength:
#       __class__: astropy.units.quantity.Quantity
#       unit: !astropy.units.Unit {unit: micron}
#       value: !astropy.table.SerializedColumn {name: wavelength}
# schema: astropy-2.0
wavelength flux
0.363069 8.79983e-15
0.363175 8.99052e-15
0.363282 9.79492e-15
0.363388 1.00351e-14
0.363495 9.66526e-15
0.363601 1.0032e-14
0.363708 9.03551e-15
0.363814 1.06885e-14
0.36392 9.4955e-15
0.364027 9.41215e-15
0.364133 9.82215e-15
0.36424 9.59575e-15
0.364346 9.57951e-15
0.364453 9.16256e-15
0.364559 9.39539e-15
0.364666 9.8381e-15
0.364772 9.22916e-15
0.364879 9.63437e-15
0.364985 8.97855e-15
0.365092 9.61383e-15
0.365198 9.91262e-15
0.365305 1.03701e-14
0.365411 9.88894e-15
0.365518 1.03352e-14
0.365625 1.08339e-14
0.365731 1.03408e-14
0.365838 1.03578e-14
0.365944 9.64533e-15
0.366051 1.02616e-14
0.366157 9.89892e-15
0.366264 1.02354e-14
0.36637 9.8803e-15
0.366477 1.05029e-14
0.366584 9.80473e-15
0.36669 1.0272e-14
0.366797 1.0079e-14
0.366903 9.3195e-15
0.36701 9.90744e-15
0.367117 1.04173e-14
0.367223 9.84995e-15
0.36733 1.0064e-14
0.367436 1.02609e-14
0.367543 1.0389e-14
0.36765 1.05525e-14
0.367756 9.92584e-15
0.367863 1.07528e-14
0.36797 1.00154e-14
0.368076 9.63903e-15
0.368183 9.52284e-15
0.36829 1.06806e-14
0.368396 1.00191e-14
0.368503 1.02918e-14
0.36861 9.2937e-15
0.368716 9.77571e-15
0.368823 9.84196e-15
0.36893 1.07451e-14
0.369036 1.02954e-14
0.369143 9.79498e-15
0.36925 9.97243e-15
0.369356 1.04762e-14
0.369463 1.0325e-14
0.36957 9.55746e-15
0.369676 9.84722e-15
0.369783 9.69471e-15
0.36989 1.00459e-14
0.369997 9.73614e-15
0.370103 1.01786e-14
0.37021 1.03922e-14
0.370317 1.0045e-14
0.370424 1.01513e-14
0.37053 1.01431e-14
0.370637 1.0039e-14
0.370744 1.00452e-14
0.370851 1.06317e-14
0.370957 9.7084e-15
0.371064 9.61391e-15
0.371171 9.33718e-15
0.371278 9.22879e-15
0.371385 9.52737e-15
0.371491 9.20931e-15
0.371598 9.46681e-15
0.371705 9.96181e-15
0.371812 9.75909e-15
0.371919 9.43845e-15
0.372025 9.30368e-15
0.372132 9.68906e-15
0.372239 9.13556e-15
0.372346 9.40667e-15
0.372453 8.8644e-15
0.372559 8.62368e-15
0.372666 9.57564e-15
0.372773 1.06685e-14
0.37288 9.96868e-15
0.372987 1.04492e-14
0.373094 1.09191e-14
0.373201 1.07607e-14
0.373307 1.09446e-14
0.373414 1.02814e-14
0.373521 1.03078e-14
0.373628 9.63144e-15
0.373735 9.47322e-15
0.373842 9.00813e-15
0.373949 8.82694e-15
0.374056 9.51725e-15
0.374163 9.56795e-15
0.374269 9.52529e-15
0.374376 9.67601e-15
0.374483 1.13355e-14
0.37459 1.09312e-14
0.374697 1.15424e-14
0.374804 1.12768e-14
0.374911 1.07912e-14
0.375018 1.06487e-14
0.375125 1.06499e-14
0.375232 9.63943e-15
0.375339 9.68513e-15
0.375446 9.60242e-15
0.375553 9.18606e-15
0.37566 8.87466e-15
0.375767 8.27708e-15
0.375874 8.63927e-15
0.37598 8.26923e-15
0.376088 9.25589e-15
0.376194 8.64988e-15
0.376301 9.44448e-15
0.376408 1.0511e-14
0.376515 1.04977e-14
0.376622 1.23601e-14
0.376729 1.17854e-14
0.376836 1.2373e-14
0.376943 1.1296e-14
0.37705 1.15423e-14
0.377157 1.08082e-14
0.377265 9.77867e-15
0.377372 9.98331e-15
0.377479 1.02932e-14
0.377586 9.19475e-15
